data_captura,data_referencia,NOME DO CONGLOMERADO,CLASSE DO CONGLOMERADO,CNPJ PARTICIPANTE,NOME DO PARTICIPANTE,TIPO PARTICIPAÇÃO,DATA INÍCIO,UF
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3772-17-47,AVENUE HOLDING FINANCEIRA LTDA.,PARTICIPANTE,2026-01-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6138-40-04,AVENUE SECURITIES BANCO DE INVESTIMENTO S.A.,PARTICIPANTE,2026-01-30,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6369-39-09,Acácia Fundo de Investimento em Direitos Creditórios Responsabilidade Limitada,PARTICIPANTE,2025-12-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4439-52-52,B2CYCLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2022-02-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6118-24-08,BANCO INVESTCRED UNIBANCO S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6039-40-79,BANCO ITAUBANK S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,1719-24-51,BANCO ITAUCARD S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6119-06-58,BANCO ITAÚ VEÍCULOS S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5098-82-12,CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-10-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4208-58-30,CLOUDWALK AKIRA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,PARTICIPANTE,2022-01-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6565-43-03,DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6550-56-78,ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-03-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0688-18-98,"FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0160-19-18,FORTALEZA FUNDO DE INVESTIMENTO IMOBILIARIO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,2929-23-12,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS NPL II,PARTICIPANTE,2018-03-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4899-77-93,IA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2023-01-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6209-28-02,IA II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-10-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3174-95-96,IDEAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2023-06-21,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3518-45-15,IDEAL HOLDING FINANCEIRA S.A.,PARTICIPANTE,2023-03-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6241-81-40,INTRAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0691-27-85,IRESOLVE COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS S.A.,PARTICIPANTE,2016-08-01,PE
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0342-46-16,ITAU COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6119-43-53,ITAU CORRETORA DE VALORES S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6257-30-18,ITAU ISENTO JULHO 28 FIC DE FUNDOS INCENTIVADOS DE INV FINANCEIRO EM INFRA RF RESP LIMITADA,PARTICIPANTE,2025-09-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6036-54-30,ITAU ISENTO MARCO 28 FUNDO DE INVESTIMENTO EM COTAS DE FIIF EM INFRA RF - RESP LIMITADA,PARTICIPANTE,2025-05-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6036-58-45,ITAU ISENTO MARCO 29 FUNDO DE INVESTIMENTO EM COTAS DE FIIF EM INFRA RF - RESP LIMITADA,PARTICIPANTE,2025-05-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6036-56-71,ITAU ISENTO SETEMBRO 28 FUNDO DE INVESTIMENTO EM COTAS DE FIIF EM INFRA RF RESP LIMITADA,PARTICIPANTE,2025-05-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6135-17-20,ITAU ISENTO SETEMBRO 29 FIC DE FUNDOS INCENTIVADOS DE INV FINANCEIRO EM INFRA RF RESP LIMITADA,PARTICIPANTE,2025-06-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,1484-32-35,ITAU KINEA PRIVATE EQUITY MULTIMERCADO FIF CIC CREDITO PRIVADO RESP LIMITADA,PARTICIPANTE,2015-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3286-43-13,ITAU VENTURES FIP MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,PARTICIPANTE,2020-03-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5281-51-31,ITAU-BBA TRADING S/A,PARTICIPANTE,2021-12-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6579-60-61,ITAUBA FUNDO DE INVESTIMENTO EM PARTICIPACOES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,PARTICIPANTE,2026-04-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6049-14-42,ITAUBA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA,PARTICIPANTE,2025-05-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0000-07-76,ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,,ITAÚ BBA TRADING S.A. - SUCURSAL URUGUAY,PARTICIPANTE,2022-12-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6070-11-90,ITAÚ UNIBANCO S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4242-17-76,ITAÚ UNIBANCO VEÍCULOS ADMINISTRADORA DE CONSÓRCIOS LTDA.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0577-19-68,ITB HOLDING LTD,PARTICIPANTE,2015-06-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6283-77-73,JACARANDÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO INVEST BRASIL DE RESP LIMITADA,PARTICIPANTE,2025-10-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6616-14-08,KINEA ATACAMA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA,PARTICIPANTE,2026-04-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3081-66-79,KINEA CO-INVESTIMENTO  FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2019-03-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4962-00-12,KINEA EQUITY INFRA I WAREHOUSE FEEDER MULTIMERCADO FIF CIC CRED PRIV RESP LIMITADA,PARTICIPANTE,2023-07-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5724-61-76,KINEA FOF IMOB INSTITUCIONAL FUNDO DE INVESTIMENTO MULTIMERCADO,PARTICIPANTE,2024-10-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,1054-53-24,KINEA I PRIVATE EQUITY FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA RESP LIMITADA,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6402-64-19,KINEA IMA- B5 ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LP RESP LIMITADA,PARTICIPANTE,2026-02-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3157-01-07,KINEA KP FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO RESP LIMITADA,PARTICIPANTE,2019-04-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5227-14-64,KIWIFY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE,PARTICIPANTE,2024-10-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,,LICANIA FUND LIMITED,PARTICIPANTE,2014-01-02,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0220-65-77,"LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6128-56-03,MAROBÁ FUNDO DE INVESTMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-06-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0507-62-39,MICROINVEST S.A. SOCIEDADE DE CRÉDITO A MICROEMPREENDEDOR,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5727-06-66,MOBILITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-10-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6370-01-13,NC 2025 I FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-12-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,,OCA DINERO ELECTRÓNICO S.A.,PARTICIPANTE,2020-08-12,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0877-19-62,OITI FIF MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0841-75-44,PRAVALER CRÉDITO UNIVERSITÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,PARTICIPANTE,2019-12-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,2674-90-95,PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,PARTICIPANTE,2019-12-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5598-37-05,PRAVALER CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,PARTICIPANTE,2024-10-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0142-57-87,REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,PARTICIPANTE,2017-03-24,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4674-39-43,REDECARD SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2022-06-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,,RIBLINOR S.A,PARTICIPANTE,2026-03-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0143-40-78,SCALA CURTO PRAZO- FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,PARTICIPANTE,2015-12-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6297-18-02,SINGULAR GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO,PARTICIPANTE,2026-04-01,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4896-77-19,SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2023-01-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6262-68-87,SUMUP SMART IV FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-11-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,4559-87-47,SUMUP SOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILI,PARTICIPANTE,2022-05-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,5417-89-02,TANGERINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2024-04-01,
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,3865-81-14,TARUMA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBENTURES DE INFRA RF CRED PRIV RESP LIMITADA,PARTICIPANTE,2021-02-28,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6064-89-39,THEROS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO FIAGRO RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-06-01,RJ
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0717-96-24,UNIBANCO AJ TÖTULOS PéBLICOS FUNDO DE INVESTIMENTO REFERENCIADO DI,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,0758-67-37,UNIBANCO DJ TÖTULOS PéBLICOS FUNDO DE INVESTIMENTO REFERENCIADO DI,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,ITAU - PRUDENCIAL,Privado Nacional,6275-14-24,VITEX FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBENTURES DE INFRA RF CRED PRIV RESP LIMITADA,PARTICIPANTE,2025-10-01,SP
2026-07-08,2026-06-01,IUGU IP - PRUDENCIAL,Privado Nacional,1511-19-75,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,LIDER,2020-08-27,SP
2026-07-08,2026-06-01,IUGU IP - PRUDENCIAL,Privado Nacional,4501-93-34,IUGU I UR - FIDC - UNIDADE DE RECEBÍVEIS  RESPONSABILIDADE LIMITADA,PARTICIPANTE,2022-02-24,
2026-07-08,2026-06-01,J17 SCD - PRUDENCIAL,Privado Nacional,4047-58-46,J17 - SOCIEDADE DE CRÉDITO DIRETO S/A,LIDER,2020-12-22,PR
2026-07-08,2026-06-01,J17 SCD - PRUDENCIAL,Privado Nacional,6301-91-46,"J17 - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",PARTICIPANTE,2025-09-30,PR
2026-07-08,2026-06-01,JP MORGAN CHASE - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,3317-25-37,BANCO J.P. MORGAN S.A.,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,JP MORGAN CHASE - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0488-55-03,ATACAMA MULTIMERCADO - FUNDO DE INVESTIMENTO,PARTICIPANTE,2019-11-29,SP
2026-07-08,2026-06-01,JP MORGAN CHASE - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,3258-81-39,J.P. MORGAN CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,JP MORGAN CHASE - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,3385-12-05,J.P. MORGAN S.A. - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,JP MORGAN CHASE - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,4651-82-05,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,KANASTRA FINANCEIRA CFI - PRUDENCIAL,Privado Nacional,4928-81-13,"KANASTRA FINANCEIRA S.A, CREDITO, FINANCIAMENTO E INVESTIMENTO",LIDER,2024-12-18,MG
2026-07-08,2026-06-01,KANASTRA FINANCEIRA CFI - PRUDENCIAL,Privado Nacional,6315-84-01,K1 FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - RESPONSA,PARTICIPANTE,2025-10-24,SP
2026-07-08,2026-06-01,LEND SCD - PRUDENCIAL,Privado Nacional,3752-60-80,LEND SOCIEDADE DE CRÉDITO DIRETO S.A.,LIDER,2020-05-11,SP
2026-07-08,2026-06-01,LEND SCD - PRUDENCIAL,Privado Nacional,4415-47-79,LEND INSTITUICAO DE PAGAMENTO LTDA,PARTICIPANTE,2023-09-13,SP
2026-07-08,2026-06-01,LISTO IP - PRUDENCIAL,Privado Nacional,3297-10-64,LISTO INSTITUICAO DE PAGAMENTO LTDA,LIDER,2025-02-06,SP
2026-07-08,2026-06-01,LISTO IP - PRUDENCIAL,Privado Nacional,3408-80-29,LISTO SOCIEDADE DE CREDITO DIRETO S.A.,PARTICIPANTE,2025-07-31,SP
2026-07-08,2026-06-01,MAF-BRL TRUST - PRUDENCIAL,Privado Nacional,1348-67-93,BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,MAF-BRL TRUST - PRUDENCIAL,Privado Nacional,3686-49-92,MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2024-06-02,SP
2026-07-08,2026-06-01,MAGALUPAY IP - PRUDENCIAL,Privado Nacional,1388-47-75,MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.,LIDER,2020-07-06,SP
2026-07-08,2026-06-01,MAGALUPAY IP - PRUDENCIAL,Privado Nacional,6102-16-73,"MAGALUPAY - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",PARTICIPANTE,2025-02-19,SP
2026-07-08,2026-06-01,MAREE IP - PRUDENCIAL,Privado Nacional,3837-22-67,MAREE INSTITUIÇÃO DE PAGAMENTO LTDA.,LIDER,2022-05-02,SP
2026-07-08,2026-06-01,MAREE IP - PRUDENCIAL,Privado Nacional,4875-18-54,MAREE SOCIEDADE DE CRÉDITO DIRETO S.A.,PARTICIPANTE,2024-07-31,SP
2026-07-08,2026-06-01,MAREE IP - PRUDENCIAL,Privado Nacional,6305-56-68,"MAREE SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",PARTICIPANTE,2026-02-24,SP
2026-07-08,2026-06-01,MERCADO BITCOIN - PRUDENCIAL,Privado Nacional,1668-30-62,MERCADO BITCOIN CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,LIDER,2026-02-20,MG
2026-07-08,2026-06-01,MERCADO BITCOIN - PRUDENCIAL,Privado Nacional,1135-10-86,MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA,PARTICIPANTE,2026-02-20,SP
2026-07-08,2026-06-01,MERCADO PAGO IP - PRUDENCIAL,Privado Nacional,1057-35-21,MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.,LIDER,2020-12-10,SP
2026-07-08,2026-06-01,MERCADO PAGO IP - PRUDENCIAL,Privado Nacional,3767-94-49,"MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",PARTICIPANTE,2020-12-10,SP
2026-07-08,2026-06-01,MERCADO PAGO IP - PRUDENCIAL,Privado Nacional,5767-14-43,MERCADO PAGO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,PARTICIPANTE,2024-09-30,SP
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,1718-40-37,BANCO MERCANTIL DO BRASIL S.A.,LIDER/HOLDING,2014-01-02,MG
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,3416-95-57,BANCO MERCANTIL DE INVESTIMENTOS S/A,PARTICIPANTE,2014-01-02,MG
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,1186-30-27,COSEFI - COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,PARTICIPANTE,2017-10-31,MG
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,3217-72-94,MB BI FUNDO DE INVESTIMENTO IMOBILIARIO - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2020-10-30,MG
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,1736-47-95,MERCANTIL DO BRASIL DISTRIBUIDORA S.A. - TÍTULOS E VALORES MOBILIÁRIOS,PARTICIPANTE,2014-01-02,MG
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,3304-06-01,"MERCANTIL FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO.",PARTICIPANTE,2014-01-02,MG
2026-07-08,2026-06-01,MERCANTIL DO BRASIL - PRUDENCIAL,Privado Nacional,5157-12-99,OPEA SPE 01 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,PARTICIPANTE,2023-11-17,SP
2026-07-08,2026-06-01,MERCEDES-BENZ - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,6081-41-91,BANCO MERCEDES-BENZ DO BRASIL S.A.,LIDER/HOLDING,2014-01-02,SP
2026-07-08,2026-06-01,MERCEDES-BENZ - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0016-27-60,MERCEDES-BENZ LEASING DO BRASIL ARRENDAMENTO MERCANTIL S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,MONTE BRAVO CTVM - PRUDENCIAL,Privado Nacional,5048-91-48,MONTE BRAVO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,LIDER,2023-10-06,SP
2026-07-08,2026-06-01,MONTE BRAVO CTVM - PRUDENCIAL,Privado Nacional,6067-53-10,ALLION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,PARTICIPANTE,2025-06-18,RJ
2026-07-08,2026-06-01,MORGAN STANLEY - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0280-19-38,BANCO MORGAN STANLEY S.A.,LIDER,2014-01-02,SP
2026-07-08,2026-06-01,MORGAN STANLEY - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0957-70-34,CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,PARTICIPANTE,2014-01-02,
2026-07-08,2026-06-01,MORGAN STANLEY - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,0432-33-51,MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,PARTICIPANTE,2014-01-02,SP
2026-07-08,2026-06-01,MORGAN STANLEY - PRUDENCIAL,Privado Nacional com Controle Estrangeiro,,MORGAN STANLEY DERIVATIVES PRODUCTS FUND,PARTICIPANTE,2014-01-02,
2026-07-08,2026-06-01,MÉRITO DTVM - PRUDENCIAL,Privado Nacional,4159-25-32,MÉRITO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,LIDER,2021-09-27,SP
2026-07-08,2026-06-01,MÉRITO DTVM - PRUDENCIAL,Privado Nacional,5777-14-16,"MÉRITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",PARTICIPANTE,2025-10-21,SP
2026-07-08,2026-06-01,MÊNTORE IP - PRUDENCIAL,Privado Nacional,3234-31-19,MÊNTORE INSTITUIÇÃO DE PAGAMENTO S.A.,LIDER,2025-06-12,CE
2026-07-08,2026-06-01,MÊNTORE IP - PRUDENCIAL,Privado Nacional,4608-27-63,MENTORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,PARTICIPANTE,2025-06-12,
2026-07-08,2026-06-01,MÊNTORE IP - PRUDENCIAL,Privado Nacional,5769-10-78,MENTORE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2025-06-12,
2026-07-08,2026-06-01,MÊNTORE IP - PRUDENCIAL,Privado Nacional,5705-08-94,MENTORE SECURITIZADORA S A,PARTICIPANTE,2025-06-12,CE
2026-07-08,2026-06-01,NEON PAGAMENTOS IP - PRUDENCIAL,Privado Nacional,2085-58-75,NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO,LIDER,2021-04-08,SP
2026-07-08,2026-06-01,NEON PAGAMENTOS IP - PRUDENCIAL,Privado Nacional,3299-07-30,C+ VALORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2021-07-29,
2026-07-08,2026-06-01,NEON PAGAMENTOS IP - PRUDENCIAL,Privado Nacional,2352-10-77,CONSIGA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PARTICIPANTE,2021-07-29,
2026-07-08,2026-06-01,NEON PAGAMENTOS IP - PRUDENCIAL,Privado Nacional,2924-29-13,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEON FGTS,PARTICIPANTE,2022-10-28,
