data_base,AnoMes,CodInst,TipoInstituicao,NomeInstituicao,Segmento,ativo_total,NomeRelatorio,NumeroRelatorio,78191,78192,78193,78194,78195,78196,78197,78198,78202,aplicacoes_interfinanceiras,disponibilidades,outros_ativos_realizaveis,outros_creditos_liquido,permanente_ajustado,tvm_derivativos
2024-03-31,202403,00655522,3,IF 00655522,N/D,1049224120898.0,Ativo,2,482519291253.0,-434547869.0,478173812563.0,0.0,0.0,0.0,0.0,0.0,1049224120898.0,175857285927.0,121406.0,230505982288.0,7883068952.0,254093164.0,154262918122.0
2024-06-30,202406,00655522,3,IF 00655522,N/D,1043680197704.0,Ativo,2,495852857439.0,-4656613832.0,491196243607.0,0.0,0.0,0.0,0.0,0.0,1043680197704.0,150827132635.0,219076.0,23051997634.0,10572248035.0,2444471309.0,158119906702.0
2024-09-30,202409,00655522,3,IF 00655522,N/D,1144280093133.0,Ativo,2,506019213976.0,-5277561001.0,500741652975.0,0.0,0.0,0.0,0.0,0.0,1144280093133.0,25551554432.0,611614.0,23444380619.0,8957829995.0,2397782247.0,142222865792.0
2024-12-31,202412,00655522,3,IF 00655522,N/D,1153408177819.0,Ativo,2,498076974981.0,-558991974.0,492487055241.0,0.0,0.0,0.0,0.0,0.0,1153408177819.0,262171005762.0,341407.0,235866630063.0,6546940025.0,2184517164.0,154151688157.0
2024-03-31,202403,00694389,3,IF 00694389,N/D,109580377256.0,Ativo,2,78044594589.0,-3750409764.0,74294184825.0,0.0,0.0,0.0,0.0,0.0,109580377256.0,23652808482.0,496480346.0,3470032008.0,403223911.0,666607204.0,659704048.0
2024-06-30,202406,00694389,3,IF 00694389,N/D,114820201351.0,Ativo,2,8019114183.0,-4160054893.0,76031086937.0,0.0,0.0,0.0,0.0,0.0,114820201351.0,22849647638.0,755140595.0,6540337749.0,568997822.0,679742919.0,7395247691.0
2024-09-30,202409,00694389,3,IF 00694389,N/D,119244306021.0,Ativo,2,84454628924.0,-4530163132.0,79924465792.0,0.0,0.0,0.0,0.0,0.0,119244306021.0,18072449462.0,637129487.0,13150246911.0,602560961.0,664689292.0,6192764116.0
2024-12-31,202412,00694389,3,IF 00694389,N/D,124101872427.0,Ativo,2,91161861599.0,-4487126606.0,86674734993.0,0.0,0.0,0.0,0.0,0.0,124101872427.0,19688884164.0,732537726.0,7850265957.0,65819044.0,679675024.0,7817584123.0
2024-03-31,202403,00694877,3,IF 00694877,N/D,20791378446.0,Ativo,2,13203078548.0,-790025254.0,12413053294.0,0.0,0.0,0.0,0.0,0.0,20791378446.0,0.0,24795273.0,5827605456.0,201580662.0,111282174.0,2213061587.0
2024-06-30,202406,00694877,3,IF 00694877,N/D,22514414752.0,Ativo,2,13276297734.0,-911707146.0,12364590588.0,0.0,0.0,0.0,0.0,0.0,22514414752.0,0.0,30761664.0,7567955558.0,23503715.0,103007368.0,2213062424.0
2024-09-30,202409,00694877,3,IF 00694877,N/D,2235281274.0,Ativo,2,13407383067.0,-971917486.0,12435465581.0,0.0,0.0,0.0,0.0,0.0,2235281274.0,0.0,42105891.0,7328204594.0,238868499.0,95104858.0,2213063317.0
2024-12-31,202412,00694877,3,IF 00694877,N/D,21796471601.0,Ativo,2,13398831732.0,-981657645.0,12417174087.0,0.0,0.0,0.0,0.0,0.0,21796471601.0,0.0,43715268.0,6610936928.0,171716343.0,88012315.0,246491666.0
2024-03-31,202403,00698609,3,IF 00698609,N/D,161865695047.0,Ativo,2,116074538916.0,-7327552537.0,108746986379.0,0.0,0.0,0.0,0.0,0.0,161865695047.0,0.0,970818345.0,34958038584.0,1303219213.0,256255793.0,13324074596.0
2024-06-30,202406,00698609,3,IF 00698609,N/D,159081729775.0,Ativo,2,117992565379.0,-9735324683.0,108257240696.0,0.0,0.0,0.0,0.0,0.0,159081729775.0,0.0,1089923614.0,28433030854.0,1414580776.0,2591226531.0,17295727304.0
2024-09-30,202409,00698609,3,IF 00698609,N/D,15983830475.0,Ativo,2,123438506744.0,-1427726545.0,109161241294.0,0.0,0.0,0.0,0.0,0.0,15983830475.0,0.0,1280119899.0,2800693135.0,1409716119.0,2501321293.0,17478974795.0
2024-12-31,202412,00698609,3,IF 00698609,N/D,151227749696.0,Ativo,2,124292674871.0,-17461945316.0,106830729555.0,0.0,0.0,0.0,0.0,0.0,151227749696.0,0.0,1556192263.0,21217547822.0,165905985.0,2392743103.0,17571477103.0
2024-03-31,202403,00707903,3,IF 00707903,N/D,21457431069.0,Ativo,2,12272400559.0,-428766942.0,11843633617.0,0.0,0.0,0.0,0.0,0.0,21457431069.0,3324536855.0,161386639.0,4730030148.0,97780097.0,177642145.0,1122421568.0
2024-06-30,202406,00707903,3,IF 00707903,N/D,21850598972.0,Ativo,2,11372542753.0,-474124611.0,10898418142.0,0.0,0.0,0.0,0.0,0.0,21850598972.0,1962395306.0,213408815.0,692886931.0,142758513.0,182732032.0,1522016854.0
2024-09-30,202409,00707903,3,IF 00707903,N/D,22031993378.0,Ativo,2,11964829773.0,-719842694.0,11244987079.0,0.0,0.0,0.0,0.0,0.0,22031993378.0,965995946.0,183903741.0,754845269.0,144485057.0,205023908.0,1739144957.0
2024-12-31,202412,00707903,3,IF 00707903,N/D,22498822053.0,Ativo,2,12619190918.0,-886770047.0,11732420871.0,0.0,0.0,0.0,0.0,0.0,22498822053.0,861307431.0,229802627.0,7318118048.0,180534386.0,261524243.0,1915114447.0
2024-03-31,202403,00714671,3,IF 00714671,N/D,7747075598.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7747075598.0,0.0,85299802.0,6830347249.0,386119368.0,30618682.0,139122359.0
2024-06-30,202406,00714671,3,IF 00714671,N/D,749322544.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749322544.0,0.0,76884513.0,6654084208.0,296571682.0,328868467.0,13681657.0
2024-09-30,202409,00714671,3,IF 00714671,N/D,5233543462.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5233543462.0,0.0,5052866.0,823580746.0,3946961029.0,324944103.0,87528924.0
2024-12-31,202412,00714671,3,IF 00714671,N/D,1937638365.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937638365.0,0.0,47781833.0,146522653.0,33625382.0,2517254.0,85858928.0
2024-03-31,202403,00731320,3,IF 00731320,N/D,810156992.0,Ativo,2,698281294.0,-3491339.0,694789955.0,0.0,0.0,0.0,0.0,0.0,810156992.0,0.0,16828089.0,0.0,47957581.0,460125.0,50121242.0
2024-06-30,202406,00731320,3,IF 00731320,N/D,818619998.0,Ativo,2,701562072.0,-3507736.0,698054336.0,0.0,0.0,0.0,0.0,0.0,818619998.0,0.0,5045872.0,0.0,48522237.0,460125.0,66537428.0
2024-09-30,202409,00731320,3,IF 00731320,N/D,853111787.0,Ativo,2,695929908.0,-3479574.0,692450334.0,0.0,0.0,0.0,0.0,0.0,853111787.0,0.0,13232383.0,0.0,48365854.0,460125.0,98603091.0
2024-12-31,202412,00731320,3,IF 00731320,N/D,89080187.0,Ativo,2,715902386.0,-4624917.0,711277469.0,0.0,0.0,0.0,0.0,0.0,89080187.0,0.0,4759021.0,0.0,47754871.0,460125.0,126550384.0
2024-03-31,202403,00778858,3,IF 00778858,N/D,88391004.0,Ativo,2,764528637.0,-5132521.0,759396116.0,0.0,0.0,0.0,0.0,0.0,88391004.0,0.0,14639776.0,0.0,65291667.0,41872952.0,2709529.0
2024-06-30,202406,00778858,3,IF 00778858,N/D,886075745.0,Ativo,2,772867549.0,-5125593.0,767741956.0,0.0,0.0,0.0,0.0,0.0,886075745.0,0.0,634893.0,0.0,6652265.0,42714394.0,2747815.0
2024-09-30,202409,00778858,3,IF 00778858,N/D,886834571.0,Ativo,2,776926347.0,-5370036.0,771556311.0,0.0,0.0,0.0,0.0,0.0,886834571.0,0.0,3036808.0,0.0,66295527.0,43129422.0,2816503.0
2024-12-31,202412,00778858,3,IF 00778858,N/D,937426937.0,Ativo,2,80152438.0,-541733.0,79610705.0,0.0,0.0,0.0,0.0,0.0,937426937.0,0.0,23175406.0,0.0,71628666.0,43704135.0,281168.0
2024-03-31,202403,00795423,3,IF 00795423,N/D,109857275742.0,Ativo,2,55895788946.0,-4794621112.0,51101167834.0,0.0,0.0,0.0,0.0,0.0,109857275742.0,8644922427.0,314041106.0,14650741085.0,22074599925.0,253785493.0,12818017872.0
2024-06-30,202406,00795423,3,IF 00795423,N/D,112502652019.0,Ativo,2,63491591733.0,-4220537926.0,59271053807.0,0.0,0.0,0.0,0.0,0.0,112502652019.0,500972018.0,315596473.0,17428286919.0,21495450283.0,244194459.0,1324709806.0
2024-09-30,202409,00795423,3,IF 00795423,N/D,110831227781.0,Ativo,2,71551680898.0,-3854381147.0,67697299751.0,0.0,0.0,0.0,0.0,0.0,110831227781.0,0.0,271246903.0,12078459803.0,2017268854.0,235290332.0,10376242452.0
2024-12-31,202412,00795423,3,IF 00795423,N/D,127272740414.0,Ativo,2,6354355235.0,-3621206122.0,59922346228.0,0.0,0.0,0.0,0.0,0.0,127272740414.0,0.0,7700808848.0,28301361343.0,20466562041.0,244340138.0,10637321816.0
2024-03-31,202403,00803287,3,IF 00803287,N/D,30856478626.0,Ativo,2,19579535237.0,-1123084864.0,18456450373.0,0.0,0.0,0.0,0.0,0.0,30856478626.0,267317275.0,351763381.0,7640258214.0,102373856.0,681083491.0,951376561.0
2024-06-30,202406,00803287,3,IF 00803287,N/D,31725965181.0,Ativo,2,18447917668.0,-1234348175.0,17213569493.0,0.0,0.0,0.0,0.0,0.0,31725965181.0,2624229409.0,231277765.0,9948839005.0,212528184.0,705394059.0,790127266.0
2024-09-30,202409,00803287,3,IF 00803287,N/D,31394079149.0,Ativo,2,17363301954.0,-1447074063.0,15916227891.0,0.0,0.0,0.0,0.0,0.0,31394079149.0,2361777818.0,208366291.0,11153336669.0,146071183.0,746680929.0,861618368.0
2024-12-31,202412,00803287,3,IF 00803287,N/D,29567776192.0,Ativo,2,17461388058.0,-1695502485.0,15765885573.0,0.0,0.0,0.0,0.0,0.0,29567776192.0,2425484541.0,224442479.0,9243561545.0,192905165.0,790704418.0,924792471.0
2024-03-31,202403,00804046,3,IF 00804046,N/D,14010674018.0,Ativo,2,889356618.0,-445437188.0,8448128992.0,0.0,0.0,0.0,0.0,0.0,14010674018.0,1228331089.0,131158869.0,3671551191.0,73678889.0,173182861.0,284642127.0
2024-06-30,202406,00804046,3,IF 00804046,N/D,14783922672.0,Ativo,2,9301040355.0,-519960529.0,8781079826.0,0.0,0.0,0.0,0.0,0.0,14783922672.0,1259838897.0,61745994.0,3732196489.0,84614192.0,177644634.0,68680264.0
2024-09-30,202409,00804046,3,IF 00804046,N/D,16425324256.0,Ativo,2,9327758192.0,-504362003.0,8823396189.0,0.0,0.0,0.0,0.0,0.0,16425324256.0,1292418337.0,5652082.0,519685718.0,94165773.0,188867285.0,773098672.0
2024-12-31,202412,00804046,3,IF 00804046,N/D,16788209715.0,Ativo,2,9714014648.0,-50456068.0,9209453968.0,0.0,0.0,0.0,0.0,0.0,16788209715.0,1255277453.0,64199946.0,5107918707.0,80541145.0,185376988.0,885441508.0
2024-03-31,202403,00806535,3,IF 00806535,N/D,9854757676.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9854757676.0,6404326047.0,37440851.0,74470267.0,1043613481.0,16033771.0,213456932.0
2024-06-30,202406,00806535,3,IF 00806535,N/D,9391490238.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9391490238.0,4425018943.0,91226896.0,49538905.0,1690252779.0,151541411.0,2983911304.0
2024-09-30,202409,00806535,3,IF 00806535,N/D,7594710916.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7594710916.0,4999994949.0,10093404.0,37402812.0,1379770148.0,140885774.0,935723193.0
2024-12-31,202412,00806535,3,IF 00806535,N/D,8335449607.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8335449607.0,5246461813.0,125896729.0,16151262.0,1872445314.0,133039084.0,941455405.0
2024-03-31,202403,00815319,3,IF 00815319,N/D,465861837835.0,Ativo,2,299921175115.0,-18617194882.0,281303980233.0,0.0,0.0,0.0,0.0,0.0,465861837835.0,5456701015.0,2233243872.0,141615314252.0,5337093717.0,3683143011.0,26232361735.0
2024-06-30,202406,00815319,3,IF 00815319,N/D,488750071642.0,Ativo,2,319663585532.0,-19519310027.0,300144275505.0,0.0,0.0,0.0,0.0,0.0,488750071642.0,5523101405.0,1729274926.0,144421780704.0,5293394161.0,4063110978.0,27575133963.0
2024-09-30,202409,00815319,3,IF 00815319,N/D,591100704369.0,Ativo,2,347661688035.0,-21161828978.0,326499859057.0,0.0,0.0,0.0,0.0,0.0,591100704369.0,5667408369.0,2096684015.0,216175383051.0,6358318024.0,4058253362.0,30244798491.0
2024-12-31,202412,00815319,3,IF 00815319,N/D,639284281422.0,Ativo,2,371296075389.0,-23150810729.0,34814526466.0,0.0,0.0,0.0,0.0,0.0,639284281422.0,5817665408.0,261173878.0,238071306622.0,6437732418.0,4244358911.0,33956214623.0
2024-03-31,202403,00869687,3,IF 00869687,N/D,37741572345.0,Ativo,2,18457003861.0,-560133313.0,17896870548.0,0.0,0.0,0.0,0.0,0.0,37741572345.0,755533289.0,12755303.0,15680874618.0,22828511.0,37561905.0,3014893845.0
2024-06-30,202406,00869687,3,IF 00869687,N/D,40967998689.0,Ativo,2,18545480041.0,-530015097.0,18015464944.0,0.0,0.0,0.0,0.0,0.0,40967998689.0,774842853.0,78267623.0,18355036693.0,389161165.0,50818653.0,3304406758.0
2024-09-30,202409,00869687,3,IF 00869687,N/D,46975681556.0,Ativo,2,15637332577.0,-470169217.0,1516716336.0,0.0,0.0,0.0,0.0,0.0,46975681556.0,1144477245.0,156536071.0,26170323723.0,271000538.0,54781044.0,4011399575.0
2024-12-31,202412,00869687,3,IF 00869687,N/D,47313658755.0,Ativo,2,15497292579.0,-813521147.0,14683771432.0,0.0,0.0,0.0,0.0,0.0,47313658755.0,660908653.0,144041619.0,27339713279.0,56365958.0,58054282.0,386350991.0
2024-03-31,202403,00881829,3,IF 00881829,N/D,176186922.0,Ativo,2,174166299.0,-1454798.0,172711501.0,0.0,0.0,0.0,0.0,0.0,176186922.0,0.0,2917899.0,0.0,0.0,557522.0,0.0
2024-06-30,202406,00881829,3,IF 00881829,N/D,194641663.0,Ativo,2,196972144.0,-2467234.0,19450491.0,0.0,0.0,0.0,0.0,0.0,194641663.0,0.0,18448.0,0.0,109216.0,9089.0,0.0
2024-09-30,202409,00881829,3,IF 00881829,N/D,198470066.0,Ativo,2,200432888.0,-410027.0,196332618.0,0.0,0.0,0.0,0.0,0.0,198470066.0,0.0,376825.0,0.0,1760623.0,0.0,0.0
2024-03-31,202403,00913314,3,IF 00913314,N/D,668168296.0,Ativo,2,206858281.0,-2209864.0,204648417.0,0.0,0.0,0.0,0.0,0.0,668168296.0,0.0,1692471.0,621542.0,38601318.0,1515144.0,421089404.0
2024-06-30,202406,00913314,3,IF 00913314,N/D,68001567.0,Ativo,2,199154799.0,-2574103.0,196580696.0,0.0,0.0,0.0,0.0,0.0,68001567.0,0.0,866313.0,887589.0,38797295.0,1481355.0,433605605.0
2024-09-30,202409,00913314,3,IF 00913314,N/D,680545307.0,Ativo,2,207175728.0,-2526994.0,204648734.0,0.0,0.0,0.0,0.0,0.0,680545307.0,0.0,1942123.0,566346.0,40291662.0,1346556.0,431749886.0
2024-12-31,202412,00913314,3,IF 00913314,N/D,694299522.0,Ativo,2,195978879.0,-1906381.0,194072498.0,0.0,0.0,0.0,0.0,0.0,694299522.0,0.0,667396.0,375181.0,38612183.0,1211757.0,459360507.0
2024-03-31,202403,00946465,3,IF 00946465,N/D,2064342827.0,Ativo,2,1688075193.0,-23546643.0,166452855.0,0.0,0.0,0.0,0.0,0.0,2064342827.0,0.0,22919434.0,39954231.0,39030728.0,677510.0,291134784.0
2024-06-30,202406,00946465,3,IF 00946465,N/D,2073926376.0,Ativo,2,1663153825.0,-30455392.0,1632698433.0,0.0,0.0,0.0,0.0,0.0,2073926376.0,0.0,35137324.0,66943572.0,39524426.0,7665071.0,29195755.0
2024-09-30,202409,00946465,3,IF 00946465,N/D,2063492895.0,Ativo,2,1618961668.0,-29733662.0,1589228006.0,0.0,0.0,0.0,0.0,0.0,2063492895.0,0.0,63557688.0,71077542.0,38262769.0,8603855.0,292763035.0
2024-12-31,202412,00946465,3,IF 00946465,N/D,2150536738.0,Ativo,2,1608717564.0,-26111312.0,1582606252.0,0.0,0.0,0.0,0.0,0.0,2150536738.0,0.0,64167768.0,170524118.0,0.0,795701.0,32528159.0
2024-03-31,202403,00952415,3,IF 00952415,N/D,29252970281.0,Ativo,2,14872593956.0,-478770212.0,14393823744.0,0.0,0.0,0.0,0.0,0.0,29252970281.0,0.0,153712906.0,8738490768.0,15225108.0,140483657.0,5674208126.0
2024-06-30,202406,00952415,3,IF 00952415,N/D,28521790325.0,Ativo,2,1459164860.0,-445591663.0,14146056937.0,0.0,0.0,0.0,0.0,0.0,28521790325.0,0.0,11104133.0,8319247093.0,13707171.0,134252549.0,5674120706.0
2024-09-30,202409,00952415,3,IF 00952415,N/D,24704829364.0,Ativo,2,14121225095.0,-434565906.0,13686659189.0,0.0,0.0,0.0,0.0,0.0,24704829364.0,0.0,168627817.0,4892870116.0,152846046.0,128189329.0,5675636867.0
2024-12-31,202412,00952415,3,IF 00952415,N/D,25573792187.0,Ativo,2,13810915157.0,-389316723.0,13421598434.0,0.0,0.0,0.0,0.0,0.0,25573792187.0,0.0,179239737.0,5584092095.0,78207996.0,120338491.0,6190315434.0
2024-03-31,202403,00966246,3,IF 00966246,N/D,151361362767.0,Ativo,2,58948620858.0,-2617679377.0,56330941481.0,0.0,0.0,0.0,0.0,0.0,151361362767.0,13904847336.0,1042633167.0,62529360555.0,601714186.0,1905572963.0,15046293079.0
2024-06-30,202406,00966246,3,IF 00966246,N/D,150167513703.0,Ativo,2,55064232669.0,-2416021078.0,52648211591.0,0.0,0.0,0.0,0.0,0.0,150167513703.0,7041650141.0,1137288002.0,68422927847.0,735253076.0,1920263161.0,18261919885.0
2024-09-30,202409,00966246,3,IF 00966246,N/D,160156924996.0,Ativo,2,58858129637.0,-2753478836.0,56104650801.0,0.0,0.0,0.0,0.0,0.0,160156924996.0,7688029545.0,1401926105.0,66849510424.0,702316827.0,2160599743.0,25249891551.0
2024-12-31,202412,00966246,3,IF 00966246,N/D,165686264042.0,Ativo,2,63385747734.0,-249734389.0,60888403844.0,0.0,0.0,0.0,0.0,0.0,165686264042.0,8387203042.0,1546019734.0,61064703667.0,538294011.0,2206449289.0,31055190455.0
2024-03-31,202403,00968602,3,IF 00968602,N/D,63143052734.0,Ativo,2,42511663582.0,-102219440.0,41489469182.0,0.0,0.0,0.0,0.0,0.0,63143052734.0,12436622698.0,178327043.0,5108297204.0,423774717.0,995975223.0,2510586667.0
2024-06-30,202406,00968602,3,IF 00968602,N/D,60555693658.0,Ativo,2,39443099363.0,-1604173227.0,37838926136.0,0.0,0.0,0.0,0.0,0.0,60555693658.0,8461515065.0,205039581.0,9478065533.0,796625008.0,1035987854.0,2739534481.0
2024-09-30,202409,00968602,3,IF 00968602,N/D,62880889079.0,Ativo,2,40583264498.0,-1776099486.0,38807165012.0,0.0,0.0,0.0,0.0,0.0,62880889079.0,8451613556.0,21786953.0,1068256389.0,709279702.0,1028540018.0,2983857371.0
2024-12-31,202412,00968602,3,IF 00968602,N/D,6656890251.0,Ativo,2,41674074127.0,-2098213231.0,39575860896.0,0.0,0.0,0.0,0.0,0.0,6656890251.0,7254530355.0,247366928.0,13395552284.0,692661237.0,1010335602.0,4392595208.0
2024-03-31,202403,00968834,3,IF 00968834,N/D,10385980.0,Ativo,2,90592299.0,-453024.0,90139275.0,0.0,0.0,0.0,0.0,0.0,10385980.0,0.0,11320672.0,0.0,1709329.0,690524.0,0.0
2024-06-30,202406,00968834,3,IF 00968834,N/D,107639622.0,Ativo,2,97461028.0,-597233.0,96863795.0,0.0,0.0,0.0,0.0,0.0,107639622.0,0.0,8427191.0,0.0,146865.0,879986.0,0.0
2024-09-30,202409,00968834,3,IF 00968834,N/D,112085415.0,Ativo,2,100985793.0,-1707242.0,99278551.0,0.0,0.0,0.0,0.0,0.0,112085415.0,0.0,10498257.0,0.0,146865.0,839957.0,0.0
2024-12-31,202412,00968834,3,IF 00968834,N/D,111461276.0,Ativo,2,106918292.0,-3858029.0,103060263.0,0.0,0.0,0.0,0.0,0.0,111461276.0,0.0,6121686.0,0.0,146865.0,810677.0,0.0
2024-03-31,202403,00971300,3,IF 00971300,N/D,203248285093.0,Ativo,2,152295120988.0,-4377464265.0,147917656723.0,0.0,0.0,0.0,0.0,0.0,203248285093.0,2546544385.0,60283215.0,45868522056.0,1101410721.0,1837483778.0,337383528.0
2024-06-30,202406,00971300,3,IF 00971300,N/D,202694376083.0,Ativo,2,149655316934.0,-4519627111.0,145135689823.0,0.0,0.0,0.0,0.0,0.0,202694376083.0,7167298235.0,547227584.0,43292406336.0,1309336449.0,1868582376.0,337383528.0
2024-09-30,202409,00971300,3,IF 00971300,N/D,219692358512.0,Ativo,2,164243778261.0,-4818985215.0,159424793046.0,0.0,0.0,0.0,0.0,0.0,219692358512.0,8430443348.0,1069134979.0,44011140082.0,1259296423.0,2123715354.0,337383528.0
2024-12-31,202412,00971300,3,IF 00971300,N/D,240362869929.0,Ativo,2,182479239088.0,-5441810051.0,177037429037.0,0.0,0.0,0.0,0.0,0.0,240362869929.0,739350763.0,1274710627.0,46942449742.0,1830550511.0,2294631302.0,358959108.0
2024-03-31,202403,00991143,3,IF 00991143,N/D,56113039826.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56113039826.0,0.0,317298027.0,47913657255.0,1461380055.0,130048845.0,6290655644.0
2024-06-30,202406,00991143,3,IF 00991143,N/D,80360582102.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80360582102.0,0.0,4706191314.0,72628404897.0,1311714799.0,134902868.0,1579368224.0
2024-09-30,202409,00991143,3,IF 00991143,N/D,68654962272.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68654962272.0,0.0,6244652242.0,59281884608.0,106837595.0,131262482.0,192878699.0
2024-12-31,202412,00991143,3,IF 00991143,N/D,60339394936.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60339394936.0,0.0,6213160176.0,50372308243.0,1814067439.0,159713637.0,1780145441.0
2024-03-31,202403,00991739,3,IF 00991739,N/D,1286284917.0,Ativo,2,983126803.0,-48405074.0,934721729.0,0.0,0.0,0.0,0.0,0.0,1286284917.0,0.0,10246708.0,185595238.0,5560859.0,32532483.0,11762790.0
2024-06-30,202406,00991739,3,IF 00991739,N/D,1276899124.0,Ativo,2,943806735.0,-35912393.0,907894342.0,0.0,0.0,0.0,0.0,0.0,1276899124.0,0.0,6017067.0,200626472.0,8722824.0,33554119.0,12008430.0
2024-09-30,202409,00991739,3,IF 00991739,N/D,1311624028.0,Ativo,2,891962592.0,-29964107.0,861998485.0,0.0,0.0,0.0,0.0,0.0,1311624028.0,0.0,488701.0,281098087.0,12579447.0,32918608.0,12254070.0
2024-12-31,202412,00991739,3,IF 00991739,N/D,134934143.0,Ativo,2,921626494.0,-28299938.0,893326556.0,0.0,0.0,0.0,0.0,0.0,134934143.0,0.0,13952.0,281985688.0,3627032.0,32237734.0,13802490.0
2024-03-31,202403,00997185,3,IF 00997185,N/D,142377116259.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142377116259.0,94874649254.0,851527368.0,25197468402.0,2877320857.0,137457049.0,18438693329.0
2024-06-30,202406,00997185,3,IF 00997185,N/D,114063990891.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114063990891.0,6281717982.0,1858844251.0,25180272859.0,4951558287.0,130299082.0,19125836592.0
2024-09-30,202409,00997185,3,IF 00997185,N/D,120292950732.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120292950732.0,69247718526.0,1470771944.0,25229948596.0,5622744731.0,123141115.0,1859862582.0
2024-12-31,202412,00997185,3,IF 00997185,N/D,143634745362.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143634745362.0,62993775643.0,3141009432.0,49026923885.0,8314536366.0,115983148.0,20042516888.0
2024-03-31,202403,00997804,3,IF 00997804,N/D,2570267843.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570267843.0,2529985699.0,3039275.0,3419688.0,33823181.0,0.0,0.0
2024-03-31,202403,00999403,3,IF 00999403,N/D,557112745.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557112745.0,551309147.0,3726457.0,0.0,2077141.0,0.0,0.0
2024-06-30,202406,00999403,3,IF 00999403,N/D,560603432.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560603432.0,539885585.0,8666072.0,9302552.0,2749223.0,0.0,0.0
2024-09-30,202409,00999403,3,IF 00999403,N/D,568379766.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568379766.0,553948338.0,6419007.0,4651277.0,3361144.0,0.0,0.0
2024-12-31,202412,00999403,3,IF 00999403,N/D,576858008.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576858008.0,568740701.0,4161702.0,0.0,3955605.0,0.0,0.0
2024-03-31,202403,01009908,3,IF 01009908,N/D,58172690664.0,Ativo,2,20041927821.0,-842744852.0,19199182969.0,0.0,0.0,0.0,0.0,0.0,58172690664.0,0.0,415803028.0,3650768846.0,533202058.0,690849137.0,825965012.0
2024-06-30,202406,01009908,3,IF 01009908,N/D,61946221985.0,Ativo,2,20156982165.0,-748690387.0,19408291778.0,0.0,0.0,0.0,0.0,0.0,61946221985.0,0.0,428023333.0,3999790480.0,492682216.0,719902941.0,899416917.0
2024-09-30,202409,01009908,3,IF 01009908,N/D,66094844911.0,Ativo,2,21319527048.0,-821245642.0,20498281406.0,0.0,0.0,0.0,0.0,0.0,66094844911.0,0.0,399399371.0,42932813663.0,582827068.0,782106486.0,899416917.0
2024-12-31,202412,01009908,3,IF 01009908,N/D,67370312206.0,Ativo,2,21145049034.0,-1299374637.0,19845674397.0,0.0,0.0,0.0,0.0,0.0,67370312206.0,0.0,333779776.0,44320071847.0,569695862.0,900273064.0,140081726.0
2024-03-31,202403,01023570,3,IF 01023570,N/D,5698179562851.0,Ativo,2,2700869610603.0,-83884085869.0,2616985524734.0,0.0,0.0,0.0,0.0,0.0,5698179562851.0,400540114846.0,11532414429.0,1230823988.0,1638074987544.0,5596818176.0,1013141463242.0
